D6C2FEDD12C800214D56C09063189BE0,3174FBFD86D480FBAB23EAD13A9A9EB3,2013-01-01 00:04:00,2013-01-01 00:24:00,1200,4.80,-73.997475,40.720749,-73.956474,40.781178,CRD,18.00,0.50,0.50,4.62,0.00,23.62
D788FDCAFA1B0BF22C3FF7BE26DFB62C,3AD23025D971E32F88C33D711CCA9A63,2013-01-01 00:14:00,2013-01-01 00:24:00,600,2.99,-73.967773,40.802937,-73.945938,40.777161,CRD,11.00,0.50,0.50,3.00,0.00,15.00
D8CF1B054D38736E4A4CCDADA52D9119,CC9C58E4E8E8E9FFE73DA157F4F162EF,2013-01-01 00:20:00,2013-01-01 00:24:00,240,0.60,-73.992798,40.737373,-73.985352,40.732494,CRD,4.50,0.50,0.50,1.25,0.00,6.75
DB0805FD37EBFB34CE498F513301866A,1144004B24059DD6A6D6B7C9A8FC73BC,2013-01-01 00:07:00,2013-01-01 00:24:00,1020,5.70,-74.005981,40.735687,-73.996475,40.677486,CRD,19.00,0.50,0.50,4.88,4.80,29.68
DB1192AD482DB3AAAC3E6ADE9173B1C6,62AE09835FB555BD52ACCF7E3A547D13,2013-01-01 00:17:00,2013-01-01 00:24:00,420,1.21,-73.958221,40.781769,-73.950096,40.772179,CSH,7.00,0.50,0.50,0.00,0.00,8.00
DBF620E94C8869D543A1C0E4BF55D142,BABDC5E896D679E9FC4B889D9C1EA23C,2013-01-01 00:18:00,2013-01-01 00:24:00,360,0.63,-73.982552,40.742508,-73.976997,40.745247,CRD,5.00,0.50,0.50,1.00,0.00,7.00
E088F1ADBC5962AC31E8721FFAE337A6,4F1BEFF6C41D0821CB038A8EB4F35331,2013-01-01 00:07:00,2013-01-01 00:24:00,1020,3.67,-74.006134,40.741329,-73.966064,40.762276,CSH,15.00,0.50,0.50,0.00,0.00,16.00
E32F3FFD7C3199E8730913D836962B83,EB7ABAFC865DB6C79D0CF747654C9D37,2013-01-01 00:21:00,2013-01-01 00:24:00,180,0.67,-73.970634,40.796230,-73.968552,40.804173,CSH,4.50,0.50,0.50,0.00,0.00,5.50
E65F5EDA9DC960678D090537BCBBA30D,7937D051C9AEBB8C879459F072B5F8E5,2013-01-01 00:23:00,2013-01-01 00:24:00,60,0.53,-73.974426,40.788429,-73.970375,40.793968,CRD,3.50,0.50,0.50,1.00,0.00,5.50
E8A1DA44B99DA27ED67EBC5C553573D4,1BAE3E5DBF14173A578E2F81E8E4D0AA,2013-01-01 00:17:00,2013-01-01 00:24:00,420,1.66,-73.781860,40.663494,-73.783752,40.670628,CSH,7.50,0.50,0.50,0.00,0.00,8.50
E9ACD076FF53336D7C6793D9A8174D17,1B73ED5F789146CC08BEE1F15B3BDEA3,2013-01-01 00:16:00,2013-01-01 00:24:00,480,2.66,-73.957138,40.770500,-73.957138,40.770500,CSH,10.00,0.50,0.50,0.00,0.00,11.00
EA52C332C24255D561B8A8D2F261546B,BB48D1AE5C0998A3456C7A073187622C,2013-01-01 00:18:00,2013-01-01 00:24:00,360,1.23,-74.002075,40.761070,-74.007339,40.745014,CSH,7.00,0.50,0.50,0.00,0.00,8.00
EB2020681F1B1B72375923FD0F8A73C6,3314116E3166658C6B53B1AAAC1008ED,2013-01-01 00:17:00,2013-01-01 00:24:00,420,1.25,-73.988365,40.734516,-73.997551,40.743271,CRD,7.00,0.50,0.50,4.00,0.00,12.00
EC086DA7E582E94EEEB96220074BA940,EFC1E97F8F55CD2B28FCD129F909D81B,2013-01-01 00:21:00,2013-01-01 00:24:00,180,0.74,-73.963547,40.777290,-73.957550,40.780331,CSH,4.50,0.50,0.50,0.00,0.00,5.50
EC37448003F82D00DE550B19A706815C,9190516F1C24D37AA30C282474A6AADA,2013-01-01 00:13:00,2013-01-01 00:24:00,660,2.43,-73.941879,40.821941,-73.941879,40.821941,CSH,10.50,0.50,0.50,0.00,0.00,11.50
EC8B1C51CBA4472C243D00F98F73B1DE,1964C251E7FDA2F970E5248F622B1AD8,2013-01-01 00:12:00,2013-01-01 00:24:00,720,1.83,-74.004105,40.731243,-73.979523,40.723179,CRD,9.50,0.50,0.50,2.00,0.00,12.50
EE05185A63CE5FBCEBA8C84E47BAB9AF,D900EECFFCCA3090644C950279FF678A,2013-01-01 00:11:00,2013-01-01 00:24:00,780,4.25,-73.999527,40.728348,-73.972778,40.679474,CRD,15.00,0.50,0.50,1.50,0.00,17.50
EE0E0615709B22263E9B7F97FA57B75B,4B367DF239670DA69D675D28A07CD42B,2013-01-01 00:06:00,2013-01-01 00:24:00,1080,7.63,-73.870926,40.773769,-73.959404,40.814404,CRD,23.50,0.50,0.50,6.00,4.80,35.30
F0BC6D487F643F133948F12958855912,598E9DA87FA7FC33355ACCE1C4AD3684,2013-01-01 00:20:00,2013-01-01 00:24:00,240,0.73,-73.994019,40.741123,-73.994019,40.741123,CSH,5.00,0.50,0.50,0.00,0.00,6.00
F1A1B77F3E88046C75D841D669323DFD,9AB2C9554812CB8F433AFA3A709345EB,2013-01-01 00:16:00,2013-01-01 00:24:00,480,1.60,-73.986740,40.745632,-73.974678,40.756580,CRD,7.50,0.50,0.50,1.60,0.00,10.10
F3406B1415F08AF0E8F9957BE75759B6,9E1EC6AF880956B768E29EE0E6CBAA9D,2013-01-01 00:12:00,2013-01-01 00:24:00,720,1.70,-74.000069,40.730419,-73.988098,40.749638,CRD,9.00,0.50,0.50,0.00,0.00,10.00
F7DE1E94C8E642FA86808507395789AD,F68B6C855B38CD85927444C0376E5D4C,2013-01-01 00:19:00,2013-01-01 00:24:00,300,0.67,-73.947922,40.770851,-73.950539,40.777203,CRD,5.00,0.50,0.50,1.10,0.00,7.10
F8B0B95E14882D63C9FE3C880158C463,CCEA1D19ED163EBD24AE2B44D35A45B5,2013-01-01 00:15:00,2013-01-01 00:24:00,540,1.28,-74.005951,40.736137,-73.994080,40.751427,CRD,7.00,0.50,0.50,1.50,0.00,9.50
FB044FA253630BF36002695B99406E81,B03D4C6AD99CDD6D0BD3E2ECD97DAC6D,2013-01-01 00:17:00,2013-01-01 00:24:00,420,1.48,-73.987282,40.735909,-73.980286,40.748680,CSH,7.00,0.50,0.50,0.00,0.00,8.00
FB132F8415ADC48146FFB35E2EC2A3C4,28B3DC931EEC8E22D221F596D07284CF,2013-01-01 00:18:00,2013-01-01 00:24:00,360,1.05,-73.990273,40.737083,-73.984077,40.737495,CRD,5.50,0.50,0.50,1.00,0.00,7.50
FB84C95C217D345556E3B14EA6D63E5C,F9B8CC42051C6D1C1DDAF5260118D585,2013-01-01 00:19:00,2013-01-01 00:24:00,300,0.99,-73.956215,40.778702,-73.948227,40.782135,CSH,6.00,0.50,0.50,0.00,0.00,7.00
