7A138A34B75F17B789E2B9E9E597FC40,F34E49EA0A7933A2708D0F0356FFF420,2013-01-01 00:13:00,2013-01-01 00:19:00,360,1.17,-73.966980,40.766987,-73.955093,40.772446,CSH,7.00,0.50,0.50,0.00,0.00,8.00
7AF1650A61E99C328993969DDEEB639A,14FAF868BAA670F06AED1B85D243CA4E,2013-01-01 00:07:00,2013-01-01 00:19:00,720,1.77,-73.990150,40.752659,-73.986382,40.765694,CSH,9.50,0.50,0.50,0.00,0.00,10.50
7B39B375AB1DD2665859F4893805F0ED,C9AE88CAA22ABA984AFBD9847C5F9695,2013-01-01 00:10:00,2013-01-01 00:19:00,540,2.18,-73.984207,40.775547,-73.972183,40.782291,CSH,9.00,0.50,0.50,0.00,0.00,10.00
7BC6CF05C09B7004E9027865D2383E49,3EDBF6ACFAE5F4A43BFDE207876241D7,2013-01-01 00:00:00,2013-01-01 00:19:00,1140,2.81,-73.989845,40.758041,-73.972008,40.757069,CSH,14.50,0.50,0.50,0.00,0.00,15.50
7BEEF7BAAD6773FD2A38629CBAE30961,10760300E597D7885F8BA87D010DCE34,2013-01-01 00:16:00,2013-01-01 00:19:00,180,0.79,-73.920288,40.745186,-73.927544,40.737141,CSH,4.50,0.50,0.50,0.00,0.00,5.50
7ED22D8047BBD618597550826403FF95,964C7BB87136FB7F2ECC6C6A624100BB,2013-01-01 00:16:00,2013-01-01 00:19:00,180,0.91,-73.955467,40.776859,-73.955467,40.776859,CSH,5.00,0.50,0.50,0.00,0.00,6.00
7EE08BC10C051AA85633814336252B75,E4ECD113520A978D748B38EA17D05AAA,2013-01-01 00:15:00,2013-01-01 00:19:00,240,0.74,-73.989433,40.716053,-73.984123,40.725231,CSH,5.00,0.50,0.50,0.00,0.00,6.00
7EE820827C3806BB69720C14B64EA031,2994C8862F2484840750866ADEAFE2D6,2013-01-01 00:10:00,2013-01-01 00:19:00,540,2.20,-73.979179,40.753517,-73.955521,40.768440,CRD,9.00,0.50,0.50,1.90,0.00,11.90
7F9032CC3128F8DFE2536CF6EEA52EC8,99B120EDE62D5AAD1448E706C674773D,2013-01-01 00:17:00,2013-01-01 00:19:00,120,0.39,-73.987793,40.732506,-73.985909,40.735126,CSH,3.50,0.50,0.50,0.00,0.00,4.50
82FECC91463458D844535F0B027A0C42,96C0C1097FD4B2264CA9E84FE990E11B,2013-01-01 00:06:00,2013-01-01 00:19:00,780,5.85,-73.988602,40.696831,-73.988884,40.744549,CRD,18.50,0.50,0.50,3.80,0.00,23.30
832BC12BB92BC9E6BE47645091C23600,89283FF01D9F5E94C787B69FEC688DC8,2013-01-01 00:11:00,2013-01-01 00:19:00,480,1.65,-73.995506,40.726376,-74.000679,40.741524,CRD,8.00,0.50,0.50,1.70,0.00,10.70
83D19F7D4A52B852528AB03FF71BFDC9,6F5940CCC8DC55DA5F2A6978EF02ADFD,2013-01-01 00:05:00,2013-01-01 00:19:00,840,2.54,-73.993828,40.720390,-73.991570,40.749107,CRD,11.00,0.50,0.50,2.30,0.00,14.30
84C5F6C940C24C55D8D7C75F3F75F14F,D48C1097AF78B31964D8DE00A4A71AC2,2013-01-01 00:12:00,2013-01-01 00:19:00,420,1.24,-73.988823,40.744678,-73.984802,40.732510,CSH,6.50,0.50,0.50,0.00,0.00,7.50
87C83B8B29E4415F6B43785A29C06A15,EBF0D935CE57D4DC87516DF395637770,2013-01-01 00:08:00,2013-01-01 00:19:00,660,1.57,-73.967438,40.760231,-73.987717,40.765026,CSH,9.00,0.50,0.50,0.00,0.00,10.00
89CE71B8514E7674F1C662296809DDF6,4B52A84FD636E4F784BA90BC7E10B33D,2013-01-01 00:03:00,2013-01-01 00:19:00,960,3.78,-74.015640,40.707336,-73.987663,40.729366,CRD,15.00,0.50,0.50,3.10,0.00,19.10
